split,qid,method,k,lambda,selected_doc_ids,demand_cov_at_k,ndcg_at_k,official_ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,full_query_coverage,risk_demand_coverage,has_risk_demand
internal_blind,30003738,D3_TFIDF,7,,45471|122754|WMA_193c4096ee7c001a|57447|WMA_05aac8d02ef80df9|149467|WMA_41829fbf396cff83,1.00000000,1.00000000,0.80069377,4,1.00000000,0.82908305,0.28929538,0.69047619,1,0,0
internal_blind,30003738,MMR,7,0.60000000,57447|WMA_41829fbf396cff83|122754|99026|149467|WMA_193c4096ee7c001a|WMA_05aac8d02ef80df9,1.00000000,1.00000000,0.80069377,4,1.00000000,0.82181451,0.27674723,0.64682540,1,0,0
internal_blind,30004965,B0,3,,WMA_d0d9f032dd201687|22227|WMA_36e5b2f82666785e,0.50000000,0.39480937,0.30745190,3,0.66666667,0.99167204,0.22580156,0.50000000,0,0,0
internal_blind,30004965,D0,3,,144850|WMA_36e5b2f82666785e|WMA_d0d9f032dd201687,1.00000000,0.12103813,0.09425664,4,0.33333333,0.98422680,0.14194236,0.61111111,1,0,0
internal_blind,30004965,D1,3,,450|22227|117826,1.00000000,0.27377124,0.21319527,4,0.66666667,0.88187971,0.14275860,0.16666667,1,0,0
internal_blind,30004965,D2,3,,22227|WMA_d0d9f032dd201687|66583,1.00000000,0.39480937,0.30745190,3,0.66666667,0.99066963,0.24644666,0.27777778,1,0,0
internal_blind,30004965,D3_TFIDF,3,,WMA_769a308b184a5bed|WMA_d0d9f032dd201687|117826,1.00000000,0.51584749,0.40170854,3,1.00000000,0.92838371,0.12764898,0.33333333,1,0,0
internal_blind,30004965,MMR,3,0.60000000,WMA_d0d9f032dd201687|197954|WMA_36e5b2f82666785e,1.00000000,0.24207625,0.18851327,5,0.33333333,0.98118377,0.06257849,0.52222222,1,0,0
internal_blind,30004965,B0,5,,WMA_d0d9f032dd201687|22227|WMA_36e5b2f82666785e|117826|66583,1.00000000,0.41661581,0.38864015,4,0.60000000,0.98860333,0.19153575,0.25833333,1,0,0
internal_blind,30004965,D0,5,,144850|WMA_36e5b2f82666785e|WMA_d0d9f032dd201687|66583|22227,1.00000000,0.17921797,0.16718352,4,0.40000000,0.98580120,0.19761291,0.42500000,1,0,0
internal_blind,30004965,D1,5,,450|22227|117826|WMA_36e5b2f82666785e|WMA_d0d9f032dd201687,1.00000000,0.30671822,0.28612216,5,0.60000000,0.92537063,0.15520269,0.29000000,1,0,0
internal_blind,30004965,D2,5,,22227|WMA_d0d9f032dd201687|66583|WMA_36e5b2f82666785e|144850,1.00000000,0.32958335,0.30745190,4,0.40000000,0.98580120,0.19761291,0.42500000,1,0,0
internal_blind,30004965,D3_TFIDF,5,,WMA_769a308b184a5bed|WMA_d0d9f032dd201687|117826|66583|22227,1.00000000,0.50880133,0.47463543,3,0.80000000,0.95229534,0.17674268,0.28333333,1,0,0
internal_blind,30004965,MMR,5,0.60000000,WMA_d0d9f032dd201687|197954|WMA_36e5b2f82666785e|66584|117826,1.00000000,0.28025953,0.26144016,5,0.40000000,0.97868208,0.08041078,0.40666667,1,0,0
internal_blind,30004965,B0,7,,WMA_d0d9f032dd201687|22227|WMA_36e5b2f82666785e|117826|66583|144850|17286,1.00000000,0.38864015,0.38864015,5,0.42857143,0.98285379,0.17199399,0.36825397,1,0,0
internal_blind,30004965,D0,7,,144850|WMA_36e5b2f82666785e|WMA_d0d9f032dd201687|66583|22227|117826|17286,1.00000000,0.23433331,0.23433331,5,0.42857143,0.98285379,0.17199399,0.36825397,1,0,0
internal_blind,30004965,D1,7,,450|22227|117826|WMA_36e5b2f82666785e|WMA_d0d9f032dd201687|66583|WMA_769a308b184a5bed,1.00000000,0.34895991,0.34895991,5,0.57142857,0.91619535,0.14539533,0.29682540,1,0,0
internal_blind,30004965,D2,7,,22227|WMA_d0d9f032dd201687|66583|WMA_36e5b2f82666785e|144850|17286|66584,1.00000000,0.30745190,0.30745190,5,0.28571429,0.97984022,0.15745079,0.50317460,1,0,0
internal_blind,30004965,D3_TFIDF,7,,WMA_769a308b184a5bed|WMA_d0d9f032dd201687|117826|66583|22227|WMA_36e5b2f82666785e|144850,1.00000000,0.47463543,0.47463543,4,0.57142857,0.95978197,0.16500413,0.32936508,1,0,0
internal_blind,30004965,MMR,7,0.60000000,WMA_d0d9f032dd201687|197954|WMA_36e5b2f82666785e|66584|117826|144850|66583,1.00000000,0.26144016,0.26144016,5,0.28571429,0.97820004,0.11721770,0.48730159,1,0,0
internal_blind,30011830,B0,3,,45626|WMA_f1528c22baf84eee|180352,1.00000000,0.36311438,0.22923304,3,0.66666667,0.88126755,0.11966117,0.11111111,1,0,0
internal_blind,30011830,D0,3,,45626|WMA_f1528c22baf84eee|180352,1.00000000,0.36311438,0.22923304,3,0.66666667,0.88126755,0.11966117,0.11111111,1,0,0
internal_blind,30011830,D1,3,,45626|WMA_f1528c22baf84eee|180352,1.00000000,0.36311438,0.22923304,3,0.66666667,0.88126755,0.11966117,0.11111111,1,0,0
internal_blind,30011830,D2,3,,45626|WMA_f1528c22baf84eee|180352,1.00000000,0.36311438,0.22923304,3,0.66666667,0.88126755,0.11966117,0.11111111,1,0,0
internal_blind,30011830,D3_TFIDF,3,,45626|WMA_f1528c22baf84eee|180352,1.00000000,0.36311438,0.22923304,3,0.66666667,0.88126755,0.11966117,0.11111111,1,0,0
internal_blind,30011830,MMR,3,0.60000000,45626|WMA_f1528c22baf84eee|180352,1.00000000,0.36311438,0.22923304,3,0.66666667,0.88126755,0.11966117,0.11111111,1,0,0
internal_blind,30011830,B0,5,,45626|WMA_f1528c22baf84eee|180352|98843|59416,1.00000000,0.64239845,0.48580326,4,1.00000000,0.85953501,0.11890994,0.21666667,1,0,0
internal_blind,30011830,D0,5,,45626|WMA_f1528c22baf84eee|180352|59416|170547,1.00000000,0.46833354,0.35416953,4,0.80000000,0.85259150,0.19212358,0.28333333,1,0,0
internal_blind,30011830,D1,5,,45626|WMA_f1528c22baf84eee|180352|170547|31216,1.00000000,0.46833354,0.35416953,3,0.80000000,0.84585929,0.36301135,0.40000000,1,0,0
internal_blind,30011830,D2,5,,45626|WMA_f1528c22baf84eee|180352|98843|170547,1.00000000,0.64239845,0.48580326,4,1.00000000,0.85280280,0.20111985,0.21666667,1,0,0
internal_blind,30011830,D3_TFIDF,5,,45626|WMA_f1528c22baf84eee|180352|98843|170547,1.00000000,0.64239845,0.48580326,4,1.00000000,0.85280280,0.20111985,0.21666667,1,0,0
internal_blind,30011830,MMR,5,0.60000000,45626|WMA_f1528c22baf84eee|180352|98843|59416,1.00000000,0.64239845,0.48580326,4,1.00000000,0.85953501,0.11890994,0.21666667,1,0,0
internal_blind,30011830,B0,7,,45626|WMA_f1528c22baf84eee|180352|98843|59416|170547|31216,1.00000000,0.68613396,0.59118024,4,1.00000000,0.84045270,0.23352889,0.30952381,1,0,0
internal_blind,30011830,D0,7,,45626|WMA_f1528c22baf84eee|180352|59416|170547|31216|98843,1.00000000,0.65160284,0.56142787,4,1.00000000,0.84045270,0.23352889,0.30952381,1,0,0
internal_blind,30011830,D1,7,,45626|WMA_f1528c22baf84eee|180352|170547|31216|98843|59416,1.00000000,0.65971701,0.56841912,4,1.00000000,0.84045270,0.23352889,0.30952381,1,0,0
internal_blind,30011830,D2,7,,45626|WMA_f1528c22baf84eee|180352|98843|170547|31216|59416,1.00000000,0.68613396,0.59118024,4,1.00000000,0.84045270,0.23352889,0.30952381,1,0,0
internal_blind,30011830,D3_TFIDF,7,,45626|WMA_f1528c22baf84eee|180352|98843|170547|31216|59416,1.00000000,0.68613396,0.59118024,4,1.00000000,0.84045270,0.23352889,0.30952381,1,0,0
internal_blind,30011830,MMR,7,0.60000000,45626|WMA_f1528c22baf84eee|180352|98843|59416|42600|170547,1.00000000,0.68613396,0.59118024,4,1.00000000,0.80550883,0.16676786,0.30952381,1,0,0
internal_blind,30034038,B0,3,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_a61e62a7b2ce00e1,1.00000000,0.51584749,0.37795848,3,1.00000000,0.90498612,0.12196111,0.50000000,1,0,0
internal_blind,30034038,D0,3,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_28e6f70faef58963,1.00000000,0.27377124,0.20059060,3,0.66666667,0.88857647,0.09280054,0.77777778,1,0,0
internal_blind,30034038,D1,3,,WMA_542f0fe15d576316|WMA_a61e62a7b2ce00e1|103033,1.00000000,0.45819933,0.33572000,4,0.66666667,0.60400067,0.08962607,0.27777778,1,0,0
internal_blind,30034038,D2,3,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_a61e62a7b2ce00e1,1.00000000,0.51584749,0.37795848,3,1.00000000,0.90498612,0.12196111,0.50000000,1,0,0
internal_blind,30034038,D3_TFIDF,3,,WMA_e5acd71712f05db7|WMA_542f0fe15d576316|153091,1.00000000,0.36311438,0.26605181,3,0.66666667,0.89446249,0.04434191,0.50000000,1,0,0
internal_blind,30034038,MMR,3,0.60000000,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|153091,1.00000000,0.27377124,0.20059060,3,0.66666667,0.89446249,0.04434191,0.50000000,1,0,0
internal_blind,30034038,B0,5,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_a61e62a7b2ce00e1|153091|WMA_28e6f70faef58963,1.00000000,0.59583378,0.52296192,3,1.00000000,0.85413013,0.10680775,0.60000000,1,0,0
internal_blind,30034038,D0,5,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_28e6f70faef58963|WMA_a61e62a7b2ce00e1|153091,1.00000000,0.56781559,0.49837042,3,1.00000000,0.85413013,0.10680775,0.60000000,1,0,0
internal_blind,30034038,D1,5,,WMA_542f0fe15d576316|WMA_a61e62a7b2ce00e1|103033|153091|WMA_e5acd71712f05db7,1.00000000,0.54770961,0.48072345,4,0.80000000,0.70032993,0.08704623,0.40833333,1,0,0
internal_blind,30034038,D2,5,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_a61e62a7b2ce00e1|WMA_28e6f70faef58963|87747,1.00000000,0.59583378,0.52296192,3,1.00000000,0.84235011,0.17705418,0.60000000,1,0,0
internal_blind,30034038,D3_TFIDF,5,,WMA_e5acd71712f05db7|WMA_542f0fe15d576316|153091|WMA_a61e62a7b2ce00e1|WMA_28e6f70faef58963,1.00000000,0.64239845,0.56383162,3,1.00000000,0.85413013,0.10680775,0.60000000,1,0,0
internal_blind,30034038,MMR,5,0.60000000,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|153091|WMA_a61e62a7b2ce00e1|WMA_28e6f70faef58963,1.00000000,0.56781559,0.49837042,3,1.00000000,0.85413013,0.10680775,0.60000000,1,0,0
internal_blind,30034038,B0,7,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_a61e62a7b2ce00e1|153091|WMA_28e6f70faef58963|87747|WMA_215ff4142141ee18,1.00000000,0.64526426,0.64526426,3,1.00000000,0.79050563,0.16444645,0.64285714,1,0,0
internal_blind,30034038,D0,7,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_28e6f70faef58963|WMA_a61e62a7b2ce00e1|153091|WMA_215ff4142141ee18|87747,1.00000000,0.62067275,0.62067275,3,1.00000000,0.79050563,0.16444645,0.64285714,1,0,0
internal_blind,30034038,D1,7,,WMA_542f0fe15d576316|WMA_a61e62a7b2ce00e1|103033|153091|WMA_e5acd71712f05db7|87747|WMA_28e6f70faef58963,1.00000000,0.60302578,0.60302578,4,0.85714286,0.71406312,0.12395786,0.49206349,1,0,0
internal_blind,30034038,D2,7,,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|WMA_a61e62a7b2ce00e1|WMA_28e6f70faef58963|87747|153091|WMA_215ff4142141ee18,1.00000000,0.64526426,0.64526426,3,1.00000000,0.79050563,0.16444645,0.64285714,1,0,0
internal_blind,30034038,D3_TFIDF,7,,WMA_e5acd71712f05db7|WMA_542f0fe15d576316|153091|WMA_a61e62a7b2ce00e1|WMA_28e6f70faef58963|87747|WMA_215ff4142141ee18,1.00000000,0.68613396,0.68613396,3,1.00000000,0.79050563,0.16444645,0.64285714,1,0,0
internal_blind,30034038,MMR,7,0.60000000,WMA_542f0fe15d576316|WMA_e5acd71712f05db7|153091|WMA_a61e62a7b2ce00e1|WMA_28e6f70faef58963|87747|WMA_215ff4142141ee18,1.00000000,0.62067275,0.62067275,3,1.00000000,0.79050563,0.16444645,0.64285714,1,0,0
internal_blind,3007149,B0,3,,WMA_065f17f1762d74d8|WMA_1eda1d3d13d892a0|91411,0.75000000,0.46927873,0.30260241,4,0.33333333,0.99265327,0.18988680,0.25000000,0,1,1
internal_blind,3007149,D0,3,,WMA_1eda1d3d13d892a0|WMA_6d422c1a9982276c|WMA_065f17f1762d74d8,1.00000000,0.23463936,0.15130121,5,0.33333333,0.98606658,0.29132205,0.13333333,1,1,1
internal_blind,3007149,D1,3,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|WMA_6d422c1a9982276c,1.00000000,0.29608191,0.19092087,5,0.33333333,0.98606658,0.29132205,0.13333333,1,1,1
internal_blind,3007149,D2,3,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|91411,0.75000000,0.29608191,0.19092087,4,0.33333333,0.99265327,0.18988680,0.25000000,0,1,1
internal_blind,3007149,D3_TFIDF,3,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|91411,0.75000000,0.29608191,0.19092087,4,0.33333333,0.99265327,0.18988680,0.25000000,0,1,1
internal_blind,3007149,MMR,3,0.60000000,WMA_065f17f1762d74d8|39189|WMA_1eda1d3d13d892a0,0.75000000,0.46927873,0.30260241,4,0.33333333,0.99240168,0.10196980,0.16666667,0,1,1
internal_blind,3007149,B0,5,,WMA_065f17f1762d74d8|WMA_1eda1d3d13d892a0|91411|39189|99026,0.75000000,0.47036528,0.41966501,4,0.40000000,0.99049332,0.20571591,0.34166667,0,1,1
internal_blind,3007149,D0,5,,WMA_1eda1d3d13d892a0|WMA_6d422c1a9982276c|WMA_065f17f1762d74d8|39189|91411,1.00000000,0.16958010,0.15130121,5,0.20000000,0.98678910,0.19079281,0.27666667,1,1,1
internal_blind,3007149,D1,5,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|WMA_6d422c1a9982276c|39189|91411,1.00000000,0.21398626,0.19092087,5,0.20000000,0.98678910,0.19079281,0.27666667,1,1,1
internal_blind,3007149,D2,5,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|91411|39189|WMA_6d422c1a9982276c,1.00000000,0.21398626,0.19092087,5,0.20000000,0.98678910,0.19079281,0.27666667,1,1,1
internal_blind,3007149,D3_TFIDF,5,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|91411|39189|WMA_6d422c1a9982276c,1.00000000,0.21398626,0.19092087,5,0.20000000,0.98678910,0.19079281,0.27666667,1,1,1
internal_blind,3007149,MMR,5,0.60000000,WMA_065f17f1762d74d8|39189|WMA_1eda1d3d13d892a0|91411|20907,0.75000000,0.47036528,0.41966501,4,0.40000000,0.95216041,0.11993783,0.26666667,0,1,1
internal_blind,3007149,B0,7,,WMA_065f17f1762d74d8|WMA_1eda1d3d13d892a0|91411|39189|99026|WMA_6d422c1a9982276c|20907,1.00000000,0.52053248,0.52053248,5,0.42857143,0.95947193,0.17928046,0.30634921,1,1,1
internal_blind,3007149,D0,7,,WMA_1eda1d3d13d892a0|WMA_6d422c1a9982276c|WMA_065f17f1762d74d8|39189|91411|99026|20907,1.00000000,0.35995783,0.35995783,5,0.42857143,0.95947193,0.17928046,0.30634921,1,1,1
internal_blind,3007149,D1,7,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|WMA_6d422c1a9982276c|39189|91411|99026|20907,1.00000000,0.39957749,0.39957749,5,0.42857143,0.95947193,0.17928046,0.30634921,1,1,1
internal_blind,3007149,D2,7,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|91411|39189|WMA_6d422c1a9982276c|20907|99026,1.00000000,0.39957749,0.39957749,5,0.42857143,0.95947193,0.17928046,0.30634921,1,1,1
internal_blind,3007149,D3_TFIDF,7,,WMA_1eda1d3d13d892a0|WMA_065f17f1762d74d8|91411|39189|WMA_6d422c1a9982276c|20907|99026,1.00000000,0.39957749,0.39957749,5,0.42857143,0.95947193,0.17928046,0.30634921,1,1,1
internal_blind,3007149,MMR,7,0.60000000,WMA_065f17f1762d74d8|39189|WMA_1eda1d3d13d892a0|91411|20907|WMA_6d422c1a9982276c|99026,1.00000000,0.52053248,0.52053248,5,0.42857143,0.95947193,0.17928046,0.30634921,1,1,1
internal_blind,300736,B0,3,,WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|WMA_3c5cc48ebc4994dd,0.75000000,0.39514427,0.27300646,4,1.00000000,0.99402446,0.19526192,0.16666667,0,0,0
internal_blind,300736,D0,3,,WMA_5fdde21976a0efdd|WMA_2c4cfafdc3a40243|WMA_4b1d7df3df266f29,1.00000000,0.39514427,0.27300646,5,1.00000000,0.98246872,0.12175967,0.06666667,1,0,0
internal_blind,300736,D1,3,,136581|WMA_2c4cfafdc3a40243|WMA_4b1d7df3df266f29,0.75000000,0.76600986,0.52923870,4,1.33333333,0.98636444,0.12152354,0.08333333,0,0,0
internal_blind,300736,D2,3,,136581|WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243,0.75000000,0.76600986,0.52923870,4,1.33333333,0.99031651,0.12056248,0.30555556,0,0,0
internal_blind,300736,D3_TFIDF,3,,107477|WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243,0.75000000,0.39514427,0.27300646,4,1.00000000,0.92374835,0.04801940,0.30555556,0,0,0
internal_blind,300736,MMR,3,0.60000000,WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|136581,0.75000000,0.58057706,0.40112258,4,1.33333333,0.99031651,0.12056248,0.30555556,0,0,0
internal_blind,300736,B0,5,,WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|WMA_3c5cc48ebc4994dd|WMA_4b1d7df3df266f29|136581,0.75000000,0.59935165,0.47686931,4,1.20000000,0.98983538,0.20244001,0.17500000,0,0,0
internal_blind,300736,D0,5,,WMA_5fdde21976a0efdd|WMA_2c4cfafdc3a40243|WMA_4b1d7df3df266f29|WMA_2c6c4e4efa375a45|WMA_3c5cc48ebc4994dd,1.00000000,0.47476777,0.37774515,5,1.00000000,0.98749795,0.19355267,0.14500000,1,0,0
internal_blind,300736,D1,5,,136581|WMA_2c4cfafdc3a40243|WMA_4b1d7df3df266f29|WMA_3c5cc48ebc4994dd|WMA_2c6c4e4efa375a45,0.75000000,0.79681244,0.63397740,4,1.20000000,0.98983538,0.20244001,0.17500000,0,0,0
internal_blind,300736,D2,5,,136581|WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|WMA_3c5cc48ebc4994dd|WMA_4b1d7df3df266f29,0.75000000,0.79681244,0.63397740,4,1.20000000,0.98983538,0.20244001,0.17500000,0,0,0
internal_blind,300736,D3_TFIDF,5,,107477|WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|WMA_3c5cc48ebc4994dd|WMA_4b1d7df3df266f29,0.75000000,0.47476777,0.37774515,4,1.00000000,0.94989449,0.13755262,0.17500000,0,0,0
internal_blind,300736,MMR,5,0.60000000,WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|136581|WMA_5fdde21976a0efdd|WMA_3c5cc48ebc4994dd,1.00000000,0.63579010,0.50586127,5,1.20000000,0.98606457,0.16669282,0.34500000,1,0,0
internal_blind,300736,B0,7,,WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|WMA_3c5cc48ebc4994dd|WMA_4b1d7df3df266f29|136581|WMA_5fdde21976a0efdd|136726,1.00000000,0.63939063,0.56521057,5,1.14285714,0.97876973,0.19507653,0.29285714,1,0,0
internal_blind,300736,D0,7,,WMA_5fdde21976a0efdd|WMA_2c4cfafdc3a40243|WMA_4b1d7df3df266f29|WMA_2c6c4e4efa375a45|WMA_3c5cc48ebc4994dd|136581|136726,1.00000000,0.63050766,0.55735818,5,1.14285714,0.97876973,0.19507653,0.29285714,1,0,0
internal_blind,300736,D1,7,,136581|WMA_2c4cfafdc3a40243|WMA_4b1d7df3df266f29|WMA_3c5cc48ebc4994dd|WMA_2c6c4e4efa375a45|WMA_5fdde21976a0efdd|136726,1.00000000,0.81711808,0.72231865,5,1.14285714,0.97876973,0.19507653,0.29285714,1,0,0
internal_blind,300736,D2,7,,136581|WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|WMA_3c5cc48ebc4994dd|WMA_4b1d7df3df266f29|107477|107478,0.75000000,0.81711808,0.72231865,4,1.14285714,0.92995780,0.16066760,0.34523810,0,0,0
internal_blind,300736,D3_TFIDF,7,,107477|WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|WMA_3c5cc48ebc4994dd|WMA_4b1d7df3df266f29|136581|WMA_5fdde21976a0efdd,1.00000000,0.63050766,0.55735818,5,1.14285714,0.95681741,0.14184280,0.30714286,1,0,0
internal_blind,300736,MMR,7,0.60000000,WMA_2c6c4e4efa375a45|WMA_2c4cfafdc3a40243|136581|WMA_5fdde21976a0efdd|WMA_3c5cc48ebc4994dd|WMA_4b1d7df3df266f29|107477,1.00000000,0.67218758,0.59420253,5,1.14285714,0.95681741,0.14184280,0.30714286,1,0,0
internal_blind,30290451,B0,3,,WMA_be5b6acdef934e38|13829|15923,0.66666667,0.76536064,0.76536064,4,0.66666667,0.42203167,0.04740093,0.33333333,0,0,0
internal_blind,30290451,D0,3,,15923|WMA_be5b6acdef934e38|13829,0.66666667,0.53072127,0.53072127,4,0.66666667,0.42203167,0.04740093,0.33333333,0,0,0
internal_blind,30290451,D1,3,,15923|WMA_be5b6acdef934e38|13829,0.66666667,0.53072127,0.53072127,4,0.66666667,0.42203167,0.04740093,0.33333333,0,0,0
internal_blind,30290451,D2,3,,WMA_be5b6acdef934e38|196032|13829,0.66666667,0.70391809,0.70391809,3,0.66666667,0.41525658,0.07592528,0.55555556,0,0,0
internal_blind,30290451,D3_TFIDF,3,,196032|WMA_be5b6acdef934e38|13829,0.66666667,0.53072127,0.53072127,3,0.66666667,0.41525658,0.07592528,0.55555556,0,0,0
internal_blind,30290451,MMR,3,0.60000000,WMA_be5b6acdef934e38|13829|15923,0.66666667,0.76536064,0.76536064,4,0.66666667,0.42203167,0.04740093,0.33333333,0,0,0
internal_blind,30290451,B0,5,,WMA_be5b6acdef934e38|13829|15923|129272|139611,0.66666667,0.96746798,0.96746798,4,0.60000000,0.26443452,0.12843619,0.38333333,0,0,0
internal_blind,30290451,D0,5,,15923|WMA_be5b6acdef934e38|13829|182980|181951,0.66666667,0.53072127,0.53072127,4,0.40000000,0.25743160,0.05878770,0.10000000,0,0,0
internal_blind,30290451,D1,5,,15923|WMA_be5b6acdef934e38|13829|182980|181951,0.66666667,0.53072127,0.53072127,4,0.40000000,0.25743160,0.05878770,0.10000000,0,0,0
internal_blind,30290451,D2,5,,WMA_be5b6acdef934e38|196032|13829|15923|129272,0.66666667,0.88545988,0.88545988,4,0.60000000,0.26273333,0.13097568,0.38333333,0,0,0
internal_blind,30290451,D3_TFIDF,5,,196032|WMA_be5b6acdef934e38|13829|15923|129272,0.66666667,0.71226307,0.71226307,4,0.60000000,0.26273333,0.13097568,0.38333333,0,0,0
internal_blind,30290451,MMR,5,0.60000000,WMA_be5b6acdef934e38|13829|15923|139611|157613,0.66666667,0.76536064,0.76536064,4,0.40000000,0.25945282,0.04979802,0.21666667,0,0,0
internal_blind,30290451,B0,7,,WMA_be5b6acdef934e38|13829|15923|129272|139611|196032|182980,0.66666667,0.96746798,0.96746798,4,0.42857143,0.19245520,0.12405575,0.30952381,0,0,0
internal_blind,30290451,D0,7,,15923|WMA_be5b6acdef934e38|13829|182980|181951|157613|WMA_0e2251c106893dfa,0.66666667,0.53072127,0.53072127,4,0.28571429,0.18513188,0.10099347,0.04761905,0,0,0
internal_blind,30290451,D1,7,,15923|WMA_be5b6acdef934e38|13829|182980|181951|157613|WMA_0e2251c106893dfa,0.66666667,0.53072127,0.53072127,4,0.28571429,0.18513188,0.10099347,0.04761905,0,0,0
internal_blind,30290451,D2,7,,WMA_be5b6acdef934e38|196032|13829|15923|129272|139611|182980,0.66666667,0.88545988,0.88545988,4,0.42857143,0.19245520,0.12405575,0.30952381,0,0,0
internal_blind,30290451,D3_TFIDF,7,,196032|WMA_be5b6acdef934e38|13829|15923|129272|139611|182980,0.66666667,0.71226307,0.71226307,4,0.42857143,0.19245520,0.12405575,0.30952381,0,0,0
internal_blind,30290451,MMR,7,0.60000000,WMA_be5b6acdef934e38|13829|15923|139611|157613|WMA_86a300f4935cc67d|WMA_64563e90d1de7bfc,0.66666667,0.76536064,0.76536064,4,0.28571429,0.18535427,0.06377180,0.20634921,0,0,0
internal_blind,30399433,B0,3,,WMA_3562aa4cdf9f3429|104357|222426,1.00000000,0.33333333,0.24200209,5,1.00000000,0.97005022,0.10080382,0.58333333,1,0,0
internal_blind,30399433,D0,3,,WMA_3562aa4cdf9f3429|104357|222426,1.00000000,0.33333333,0.24200209,5,1.00000000,0.97005022,0.10080382,0.58333333,1,0,0
internal_blind,30399433,D1,3,,WMA_3562aa4cdf9f3429|104357|222426,1.00000000,0.33333333,0.24200209,5,1.00000000,0.97005022,0.10080382,0.58333333,1,0,0
internal_blind,30399433,D2,3,,104357|WMA_3562aa4cdf9f3429|WMA_d1b75bf22566871e,1.00000000,0.33333333,0.24200209,5,1.00000000,0.95868838,0.28271536,0.70000000,1,0,0
internal_blind,30399433,D3_TFIDF,3,,104357|WMA_3562aa4cdf9f3429|WMA_d1b75bf22566871e,1.00000000,0.33333333,0.24200209,5,1.00000000,0.95868838,0.28271536,0.70000000,1,0,0
internal_blind,30399433,MMR,3,0.60000000,WMA_3562aa4cdf9f3429|104357|179819,1.00000000,0.48975958,0.35556852,4,1.33333333,0.95924260,0.06391583,0.66666667,1,0,0
internal_blind,30399433,B0,5,,WMA_3562aa4cdf9f3429|104357|222426|128039|WMA_0468944ab468c13c,1.00000000,0.40892217,0.33484598,5,1.00000000,0.95463340,0.18040895,0.58000000,1,0,0
internal_blind,30399433,D0,5,,WMA_3562aa4cdf9f3429|104357|222426|128039|WMA_d1b75bf22566871e,1.00000000,0.40892217,0.33484598,5,1.00000000,0.94885833,0.19017972,0.63000000,1,0,0
internal_blind,30399433,D1,5,,WMA_3562aa4cdf9f3429|104357|222426|128039|WMA_d1b75bf22566871e,1.00000000,0.40892217,0.33484598,5,1.00000000,0.94885833,0.19017972,0.63000000,1,0,0
internal_blind,30399433,D2,5,,104357|WMA_3562aa4cdf9f3429|WMA_d1b75bf22566871e|155165|222426,1.00000000,0.40892217,0.33484598,5,1.00000000,0.92658677,0.13447574,0.47833333,1,0,0
