split,qid,method,k,lambda,selected_doc_ids,selected_scores,demand_cov,ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,jaccard_vs_b0,replacement_count_vs_b0
internal_blind,40157762,MMR,5,0.60000000,WMA_af3c5f7529fb4758|122380|222377|31169|50955,0.99814665;0.99455112;0.99089897;0.98899823;0.97609419,1.00000000,0.60849180,5,0.60000000,0.98973783,0.10445248,0.25833333,0.25000000,3
internal_blind,40157762,D3_TFIDF,5,,5511|32663|WMA_13a964f39169ab51|142808|50955,0.99597389;0.99342442;0.99137551;0.99089897;0.98478091,1.00000000,0.26605181,4,0.40000000,0.99129074,0.21508747,0.25000000,0.11111111,4
internal_blind,40254517,B0,5,,173641|202185|WMA_dfe37a1666c335f9|204638|95455,0.95673245;0.95038819;0.83736014;0.83291465;0.82410133,1.00000000,0.50438563,3,1.60000000,0.88029935,0.14876379,0.63333333,1.00000000,0
internal_blind,40254517,MMR,5,0.60000000,173641|WMA_dfe37a1666c335f9|202185|204638|95455,0.95673245;0.95038819;0.83736014;0.83291465;0.82410133,1.00000000,0.50438563,3,1.60000000,0.88029935,0.14876379,0.63333333,1.00000000,0
internal_blind,40254517,D3_TFIDF,5,,173641|95455|202185|56318|WMA_dfe37a1666c335f9,0.95673245;0.95038819;0.83736014;0.82410133;0.65500903,1.00000000,0.54178476,3,1.60000000,0.84471823,0.17808906,0.65000000,0.66666667,1
internal_blind,40415480,B0,5,,WMA_5b0da53519cd45e0|WMA_3bd9c64b8c9d4ebd|WMA_f9f1cc85bf6aa3e4|WMA_9658eac83e2d801c|WMA_5a5348f28df45e3b,0.99388075;0.99147862;0.96832877;0.93365884;0.68005645,1.00000000,0.64893158,4,1.00000000,0.91348069,0.18901220,0.10833333,1.00000000,0
internal_blind,40415480,MMR,5,0.60000000,WMA_5b0da53519cd45e0|WMA_f9f1cc85bf6aa3e4|WMA_3bd9c64b8c9d4ebd|WMA_9658eac83e2d801c|WMA_5a5348f28df45e3b,0.99388075;0.99147862;0.96832877;0.93365884;0.68005645,1.00000000,0.64893158,4,1.00000000,0.91348069,0.18901220,0.10833333,1.00000000,0
internal_blind,40415480,D3_TFIDF,5,,WMA_3bd9c64b8c9d4ebd|WMA_5b0da53519cd45e0|WMA_f9f1cc85bf6aa3e4|WMA_9658eac83e2d801c|WMA_bd31fb7aa884af1e,0.99388075;0.99147862;0.96832877;0.93365884;0.39241394,0.50000000,0.64893158,3,1.00000000,0.85595219,0.18246684,0.13333333,0.66666667,1
internal_blind,40529545,B0,5,,WMA_d44d123d16fdfcd7|WMA_1555b6a7f6c5a8b5|WMA_6a3cb2a1a18d7f6d|WMA_248643e52be100e8|WMA_3cf59c776ac32dfd,0.99898142;0.99890482;0.99889094;0.99861217;0.99797958,1.00000000,0.64893158,4,2.00000000,0.99867378,0.21915502,0.71666667,1.00000000,0
internal_blind,40529545,MMR,5,0.60000000,WMA_d44d123d16fdfcd7|WMA_488045b15416eaf9|WMA_c6f13a74d8c33c06|15577|204147,0.99898142;0.99624687;0.99468732;0.96814775;0.96756160,1.00000000,0.43670521,4,1.40000000,0.98512499,0.09966851,0.25000000,0.11111111,4
internal_blind,40529545,D3_TFIDF,5,,WMA_d44d123d16fdfcd7|WMA_488045b15416eaf9|WMA_1555b6a7f6c5a8b5|WMA_6a3cb2a1a18d7f6d|WMA_248643e52be100e8,0.99898142;0.99890482;0.99889094;0.99861217;0.96814775,1.00000000,0.51006913,5,1.60000000,0.99270742,0.16405765,0.40000000,0.66666667,1
internal_blind,40630460,B0,5,,92364|215056|WMA_636da7e251afcbb1|WMA_881fdfad454104b3|WMA_22f50a95ec8badca,0.99933606;0.99750513;0.99698871;0.99624133;0.99591172,1.00000000,0.59216950,4,1.80000000,0.99719659,0.23576330,0.61666667,1.00000000,0
internal_blind,40630460,MMR,5,0.60000000,92364|WMA_22f50a95ec8badca|82772|11193|WMA_78baf9bdee74c01c,0.99933606;0.99591172;0.98060936;0.98009664;0.97864163,1.00000000,0.49316437,4,1.60000000,0.98691908,0.09136322,0.51666667,0.25000000,3
internal_blind,40630460,D3_TFIDF,5,,92364|215056|WMA_881fdfad454104b3|WMA_427d139472c0a2bd|203479,0.99933606;0.99750513;0.99624133;0.99486572;0.99461621,1.00000000,0.64893158,4,2.00000000,0.99651289,0.27491518,0.90000000,0.42857143,2
internal_blind,40725223,B0,5,,WMA_af598f9e2ad823dc|7869|132253|33098|51279,0.99981111;0.99826556;0.99416792;0.99230039;0.98782688,1.00000000,0.41097124,5,1.40000000,0.99447438,0.09049534,0.53000000,1.00000000,0
internal_blind,40725223,MMR,5,0.60000000,WMA_af598f9e2ad823dc|7869|103668|51279|WMA_0a7227f3556ef8f8,0.99981111;0.99826556;0.98782688;0.98447120;0.98161626,1.00000000,0.50063408,5,1.60000000,0.99039820,0.07055267,0.44333333,0.42857143,2
internal_blind,40725223,D3_TFIDF,5,,WMA_af598f9e2ad823dc|103668|7869|132253|33098,0.99981111;0.99826556;0.99416792;0.99230039;0.98447120,1.00000000,0.44688178,5,1.40000000,0.99380324,0.11502692,0.47333333,0.66666667,1
internal_blind,41715954,B0,5,,WMA_b712da6a89f41e26|195680|195679|20564|104519,0.99985278;0.99551141;0.98749059;0.98714751;0.95435297,1.00000000,0.00000000,3,0.00000000,0.98487105,0.19962835,0.20000000,1.00000000,0
internal_blind,41715954,MMR,5,0.60000000,WMA_b712da6a89f41e26|195680|20564|195679|104519,0.99985278;0.99551141;0.98749059;0.98714751;0.95435297,1.00000000,0.00000000,3,0.00000000,0.98487105,0.19962835,0.20000000,1.00000000,0
internal_blind,41715954,D3_TFIDF,5,,WMA_b712da6a89f41e26|195680|195679|20564|104519,0.99985278;0.99551141;0.98749059;0.98714751;0.95435297,1.00000000,0.00000000,3,0.00000000,0.98487105,0.19962835,0.20000000,1.00000000,0
internal_blind,4246364,B0,5,,80790|WMA_a289618ab42d5b25|WMA_b5be9c31ae46f95f|WMA_81aaa6aa92fe5b10|WMA_e1a3c19c61831050,0.99803156;0.99451751;0.97431266;0.97192860;0.92962182,1.00000000,0.53888569,5,0.80000000,0.97368243,0.23655189,0.45000000,1.00000000,0
internal_blind,4246364,MMR,5,0.60000000,80790|WMA_a289618ab42d5b25|WMA_81aaa6aa92fe5b10|WMA_e1a3c19c61831050|WMA_b5be9c31ae46f95f,0.99803156;0.99451751;0.97431266;0.97192860;0.92962182,1.00000000,0.56378846,5,0.80000000,0.97368243,0.23655189,0.45000000,1.00000000,0
internal_blind,4246364,D3_TFIDF,5,,80790|WMA_2870ee370ff120b8|WMA_e1a3c19c61831050|WMA_a289618ab42d5b25|WMA_b5be9c31ae46f95f,0.99803156;0.99451751;0.97431266;0.92962182;0.63339263,1.00000000,0.56378846,5,0.80000000,0.90597523,0.14967472,0.40333333,0.66666667,1
internal_blind,440296,B0,5,,104193|104196|137434|102348|73463,0.99396956;0.98291308;0.97717243;0.95696282;0.94139016,0.50000000,0.49352328,5,0.40000000,0.97048161,0.22797831,0.69333333,1.00000000,0
internal_blind,440296,MMR,5,0.60000000,104193|137613|137434|146781|71287,0.99396956;0.97717243;0.93804646;0.92389542;0.91163725,0.50000000,0.41966501,5,0.40000000,0.94894422,0.09265295,0.42833333,0.25000000,3
internal_blind,440296,D3_TFIDF,5,,104196|102348|71287|137613|68803,0.98291308;0.95696282;0.93804646;0.91163725;0.78962988,0.50000000,0.57096621,3,0.60000000,0.91583790,0.13374940,0.63333333,0.25000000,3
internal_blind,44332376,B0,5,,WMA_1b0f4449179b1825|WMA_67b92b3f0fb0eec0|208719|WMA_cea01ebac9f1aae3|WMA_ec851adc4924c9b0,0.99960071;0.99001920;0.97545332;0.97054684;0.96282464,1.00000000,0.58620214,4,1.60000000,0.97968894,0.19628692,0.55000000,1.00000000,0
internal_blind,44332376,MMR,5,0.60000000,WMA_1b0f4449179b1825|WMA_67b92b3f0fb0eec0|WMA_ec851adc4924c9b0|202990|33459,0.99960071;0.99001920;0.96282464;0.96185869;0.94381076,1.00000000,0.47726565,4,1.20000000,0.97162280,0.07939673,0.51666667,0.42857143,2
internal_blind,44332376,D3_TFIDF,5,,WMA_1b0f4449179b1825|208719|WMA_becd2bedfa77e9bf|204523|202990,0.99960071;0.97545332;0.95623618;0.94439632;0.94381076,1.00000000,0.53900313,4,1.20000000,0.96389946,0.14986248,0.57500000,0.25000000,3
internal_blind,453557,B0,5,,WMA_a0b7a3d08d674104|WMA_0ccbed6f265ff3bd|1946|95204|89332,0.99815160;0.98488361;0.98249340;0.98016721;0.97951186,1.00000000,0.71810704,5,1.40000000,0.98504153,0.14183779,0.55333333,1.00000000,0
internal_blind,453557,MMR,5,0.60000000,WMA_a0b7a3d08d674104|89332|WMA_0ccbed6f265ff3bd|95204|13491,0.99815160;0.98488361;0.98016721;0.97951186;0.95829183,1.00000000,0.61553003,5,1.00000000,0.98020122,0.05960708,0.39666667,0.66666667,1
internal_blind,453557,D3_TFIDF,5,,WMA_0ccbed6f265ff3bd|WMA_a0b7a3d08d674104|13491|108023|1946,0.99815160;0.98488361;0.98249340;0.95829183;0.74445790,1.00000000,0.46264690,5,1.00000000,0.93365567,0.05454163,0.40000000,0.42857143,2
internal_blind,47192421,B0,5,,WMA_10b69f385890272f|168797|WMA_c519c94b5bc18029|85950|182859,0.99808621;0.94961852;0.53726161;0.44910020;0.36305627,0.50000000,0.47547089,4,0.60000000,0.65942456,0.11599588,0.19166667,1.00000000,0
internal_blind,47192421,MMR,5,0.60000000,WMA_10b69f385890272f|168797|85950|WMA_c519c94b5bc18029|182859,0.99808621;0.94961852;0.53726161;0.44910020;0.36305627,0.50000000,0.48507870,4,0.60000000,0.65942456,0.11599588,0.19166667,1.00000000,0
internal_blind,47192421,D3_TFIDF,5,,89563|WMA_10b69f385890272f|168797|182859|WMA_c519c94b5bc18029,0.99808621;0.94961852;0.53726161;0.36305627;0.13129044,0.50000000,0.26232907,4,0.40000000,0.59586261,0.08180358,0.21666667,0.66666667,1
internal_blind,50000199,B0,5,,225500|25812|9479|52089|17520,0.98607868;0.98607868;0.98206103;0.98163497;0.98139209,1.00000000,0.48849448,5,1.40000000,0.98344909,0.17090730,0.65166667,1.00000000,0
internal_blind,50000199,MMR,5,0.60000000,225500|9479|17520|52089|23143,0.98607868;0.98206103;0.98163497;0.98139209;0.96771777,1.00000000,0.53899261,5,1.40000000,0.97977691,0.11669488,0.65166667,0.66666667,1
internal_blind,50000199,D3_TFIDF,5,,225500|52089|17520|25812|9479,0.98607868;0.98607868;0.98206103;0.98163497;0.98139209,1.00000000,0.48849448,5,1.40000000,0.98344909,0.17090730,0.65166667,1.00000000,0
internal_blind,50113950,B0,5,,WMA_c9332a9fbf59fa6f|28728|83645|842|186713,0.99994648;0.99975032;0.99933201;0.99897659;0.99817657,1.00000000,0.64893158,4,1.00000000,0.99923639,0.27756557,0.53333333,1.00000000,0
internal_blind,50113950,MMR,5,0.60000000,WMA_c9332a9fbf59fa6f|47464|27277|83645|WMA_603184a329e29295,0.99994648;0.99933201;0.99672759;0.99223328;0.96377933,0.50000000,0.64893158,2,1.00000000,0.99040374,0.25750195,0.40000000,0.25000000,3
internal_blind,50113950,D3_TFIDF,5,,WMA_c9332a9fbf59fa6f|83645|27277|88750|213770,0.99994648;0.99933201;0.99672759;0.99669480;0.99305189,1.00000000,0.64893158,3,1.00000000,0.99715055,0.30766832,0.56666667,0.25000000,3
internal_blind,50132428,B0,5,,186744|WMA_c1b0790318541717|211713|169898|128962,0.47159037;0.36028913;0.32044879;0.30266055;0.23268652,0.50000000,0.43292618,3,0.40000000,0.33753507,0.15782937,0.25000000,1.00000000,0
internal_blind,50132428,MMR,5,0.60000000,186744|WMA_c1b0790318541717|169898|211713|128962,0.47159037;0.36028913;0.32044879;0.30266055;0.23268652,0.50000000,0.45390362,3,0.40000000,0.33753507,0.15782937,0.25000000,1.00000000,0
internal_blind,50132428,D3_TFIDF,5,,114420|WMA_c1b0790318541717|186744|169898|128962,0.47159037;0.36028913;0.30266055;0.23268652;0.07687053,0.50000000,0.28162497,3,0.40000000,0.28881942,0.20677915,0.35000000,0.66666667,1
internal_blind,5028561,B0,5,,WMA_92d129c3503628fd|WMA_c5f876f1c545b8e6|153979|WMA_4d53e7cc4647fcbe|219847,0.99842513;0.99661851;0.99129218;0.98983812;0.98818821,1.00000000,0.79270642,3,1.00000000,0.99287243,0.21892608,0.46666667,1.00000000,0
internal_blind,5028561,MMR,5,0.60000000,WMA_92d129c3503628fd|153978|WMA_4d53e7cc4647fcbe|219847|153979,0.99842513;0.99129218;0.98983812;0.98818821;0.98708135,1.00000000,0.82619428,3,1.00000000,0.99096500,0.12881746,0.63333333,0.66666667,1
internal_blind,5028561,D3_TFIDF,5,,WMA_92d129c3503628fd|WMA_c5f876f1c545b8e6|153979|WMA_4d53e7cc4647fcbe|219847,0.99842513;0.99661851;0.99129218;0.98983812;0.98818821,1.00000000,0.79270642,3,1.00000000,0.99287243,0.21892608,0.46666667,1.00000000,0
internal_blind,50297263,B0,5,,98604|40057|26865|37543|30574,0.78139597;0.76358104;0.75782979;0.69703442;0.66872513,1.00000000,0.00000000,4,0.00000000,0.73371327,0.23261388,0.59166667,1.00000000,0
internal_blind,50297263,MMR,5,0.60000000,98604|40057|26865|37543|30574,0.78139597;0.76358104;0.75782979;0.69703442;0.66872513,1.00000000,0.00000000,4,0.00000000,0.73371327,0.23261388,0.59166667,1.00000000,0
internal_blind,50297263,D3_TFIDF,5,,67957|26865|40057|37543|98604,0.78139597;0.76358104;0.75782979;0.69703442;0.31612867,1.00000000,0.00000000,4,0.00000000,0.66319398,0.23576771,0.59166667,0.66666667,1
internal_blind,545087,B0,5,,204152|WMA_b5daee9293deeaa8|203185|136719|197723,0.99947625;0.99898869;0.99890363;0.99851090;0.99801922,0.80000000,0.00000000,4,0.00000000,0.99877974,0.16266072,0.77500000,1.00000000,0
internal_blind,545087,MMR,5,0.60000000,204152|201083|173126|197213|197564,0.99947625;0.99797243;0.99793327;0.99787462;0.99476898,0.60000000,0.29608191,3,0.20000000,0.99760511,0.09231449,0.73333333,0.11111111,4
internal_blind,545087,D3_TFIDF,5,,203185|201083|204152|WMA_b5daee9293deeaa8|200864,0.99947625;0.99898869;0.99890363;0.99797243;0.99773681,0.60000000,0.29608191,3,0.20000000,0.99861556,0.15080266,0.65000000,0.42857143,2
internal_blind,556615,B0,5,,WMA_217c44428541c284|WMA_7a6100f3ecaaff9f|WMA_ae7b8dfb9afd877e|197443|197447,0.99415898;0.98887247;0.98858684;0.97940880;0.97940880,0.66666667,0.60980601,3,1.40000000,0.98608718,0.25604563,0.66666667,1.00000000,0
internal_blind,556615,MMR,5,0.60000000,WMA_217c44428541c284|197443|WMA_8cb17f7c4646e995|WMA_ae7b8dfb9afd877e|WMA_bd574bd65fcbe86c,0.99415898;0.98858684;0.97940880;0.97611290;0.90036482,1.00000000,0.56015438,4,1.20000000,0.96772647,0.09708760,0.55000000,0.42857143,2
internal_blind,556615,D3_TFIDF,5,,WMA_217c44428541c284|WMA_ae7b8dfb9afd877e|WMA_0fc5536b23a15a3d|WMA_bd574bd65fcbe86c|WMA_7a6100f3ecaaff9f,0.99415898;0.98887247;0.98858684;0.92971897;0.90036482,1.00000000,0.32575090,4,0.80000000,0.96034042,0.29946502,0.59166667,0.42857143,2
internal_blind,60118759,B0,5,,140758|111062|WMA_ad329bf9219566af|68979|149478,0.96938312;0.96923399;0.96510935;0.92765093;0.90840971,1.00000000,0.14500344,4,0.40000000,0.94795742,0.19533494,0.57500000,1.00000000,0
internal_blind,60118759,MMR,5,0.60000000,140758|WMA_ad329bf9219566af|68979|181909|WMA_07c6b260d166e922,0.96938312;0.96510935;0.92765093;0.90311939;0.90227824,1.00000000,0.23368738,4,0.60000000,0.93350821,0.13127261,0.48333333,0.42857143,2
internal_blind,60118759,D3_TFIDF,5,,140758|68979|111062|WMA_ad329bf9219566af|149478,0.96938312;0.96923399;0.96510935;0.92765093;0.90840971,1.00000000,0.18052193,4,0.40000000,0.94795742,0.19533494,0.57500000,1.00000000,0
internal_blind,60339193,B0,5,,WMA_733079d17b1d3c4a|199392|173628|173630|199061,0.99828351;0.98640311;0.97958392;0.95058453;0.93859750,1.00000000,0.57556765,5,1.80000000,0.97069051,0.18785579,0.51666667,1.00000000,0
internal_blind,60339193,MMR,5,0.60000000,WMA_733079d17b1d3c4a|199061|173630|199392|173628,0.99828351;0.98640311;0.97958392;0.95058453;0.93859750,1.00000000,0.59216950,5,1.80000000,0.97069051,0.18785579,0.51666667,1.00000000,0
internal_blind,60339193,D3_TFIDF,5,,173629|WMA_733079d17b1d3c4a|199392|173628|173630,0.99828351;0.98640311;0.97958392;0.95058453;0.86469030,1.00000000,0.58573933,5,1.80000000,0.95590907,0.25663770,0.51666667,0.66666667,1
internal_blind,60465514,B0,5,,98442|WMA_9f690b068b2bed0b|226089|33775|64574,0.95608485;0.92900270;0.85806429;0.80822408;0.79942155,0.66666667,0.30167950,4,0.60000000,0.87015949,0.13807712,0.41666667,1.00000000,0
internal_blind,60465514,MMR,5,0.60000000,98442|WMA_9f690b068b2bed0b|226089|33775|64574,0.95608485;0.92900270;0.85806429;0.80822408;0.79942155,0.66666667,0.30167950,4,0.60000000,0.87015949,0.13807712,0.41666667,1.00000000,0
internal_blind,60465514,D3_TFIDF,5,,98442|WMA_9f690b068b2bed0b|33775|166218|161550,0.95608485;0.92900270;0.80822408;0.78008878;0.69456220,0.33333333,0.22173699,3,0.40000000,0.83359252,0.17900109,0.46666667,0.42857143,2
internal_blind,60792543,B0,5,,160649|80170|39660|152632|40060,0.93160498;0.87394196;0.86667842;0.78400171;0.73219395,1.00000000,0.39146987,4,0.80000000,0.83768420,0.21142827,0.31666667,1.00000000,0
internal_blind,60792543,MMR,5,0.60000000,160649|39660|152632|80170|29364,0.93160498;0.87394196;0.86667842;0.78400171;0.68106335,1.00000000,0.39146987,4,0.80000000,0.82745808,0.15888710,0.31666667,0.66666667,1
internal_blind,60792543,D3_TFIDF,5,,111961|160649|80170|39660|152632,0.93160498;0.87394196;0.86667842;0.78400171;0.00007080,1.00000000,0.45058950,4,1.00000000,0.69125957,0.13533142,0.29166667,0.66666667,1
internal_blind,61034794,B0,5,,60446|14427|85677|42035|19532,0.99478948;0.97798902;0.94613296;0.94008112;0.93886292,1.00000000,0.64893158,4,1.00000000,0.95957110,0.11442387,0.56666667,1.00000000,0
internal_blind,61034794,MMR,5,0.60000000,60446|85677|42035|19532|148649,0.99478948;0.94613296;0.94008112;0.93886292;0.91739833,1.00000000,0.64893158,4,1.00000000,0.94745296,0.06521333,0.53333333,0.66666667,1
internal_blind,61034794,D3_TFIDF,5,,60446|100577|14427|42035|19532,0.99478948;0.97798902;0.94008112;0.93886292;0.92632872,1.00000000,0.64893158,4,1.00000000,0.95561025,0.14840790,0.68333333,0.66666667,1
internal_blind,61507527,B0,5,,31142|116345|70926|80892|125085,0.95026135;0.92889261;0.92375296;0.90695059;0.90342283,1.00000000,0.69207884,4,0.80000000,0.92265607,0.13867639,0.55833333,1.00000000,0
internal_blind,61507527,MMR,5,0.60000000,31142|116345|80892|70926|53088,0.95026135;0.92889261;0.92375296;0.90695059;0.68971056,1.00000000,0.67302346,4,0.80000000,0.87991362,0.07645723,0.37500000,0.66666667,1
internal_blind,61507527,D3_TFIDF,5,,31142|70926|80892|80965|82717,0.95026135;0.92375296;0.90695059;0.89841664;0.89088768,1.00000000,0.67302346,4,0.80000000,0.91405385,0.17721465,0.40833333,0.42857143,2
internal_blind,61853541,B0,5,,132694|40990|40988|40989|4123,0.99031442;0.98201603;0.97966355;0.96936339;0.95098603,0.75000000,0.51586938,4,1.20000000,0.97446868,0.31482919,0.70000000,1.00000000,0
internal_blind,61853541,MMR,5,0.60000000,132694|40990|4123|218344|105771,0.99031442;0.98201603;0.95098603;0.92399973;0.73532474,1.00000000,0.65446329,5,1.40000000,0.91652819,0.07008177,0.43166667,0.42857143,2
internal_blind,61853541,D3_TFIDF,5,,132694|40990|40988|40989|4123,0.99031442;0.98201603;0.97966355;0.96936339;0.95098603,0.75000000,0.51586938,4,1.20000000,0.97446868,0.31482919,0.70000000,1.00000000,0
internal_blind,62278199,B0,5,,145305|212464|76141|25509|WMA_6665a9066796f717,0.95390528;0.93392283;0.92373747;0.89543271;0.83297110,1.00000000,0.63092975,4,0.20000000,0.90799388,0.24718394,0.43333333,1.00000000,0
internal_blind,62278199,MMR,5,0.60000000,145305|212464|25509|WMA_eba57e4b2dbc43dc|76141,0.95390528;0.93392283;0.92373747;0.89543271;0.80146921,1.00000000,0.63092975,4,0.20000000,0.90169350,0.20155222,0.33333333,0.66666667,1
internal_blind,62278199,D3_TFIDF,5,,145305|212464|76141|WMA_eba57e4b2dbc43dc|25509,0.95390528;0.93392283;0.92373747;0.89543271;0.80146921,1.00000000,0.63092975,4,0.20000000,0.90169350,0.20155222,0.33333333,0.66666667,1
internal_blind,62404035,B0,5,,WMA_d9d1651d1644e10c|79393|116360|142467|143099,0.99958724;0.97134578;0.97030288;0.96854490;0.96283960,1.00000000,0.31526222,5,1.00000000,0.97452408,0.12796012,0.72000000,1.00000000,0
internal_blind,62404035,MMR,5,0.60000000,WMA_d9d1651d1644e10c|214099|143099|116360|95814,0.99958724;0.97030288;0.96283960;0.94749081;0.94679183,1.00000000,0.36490785,5,1.20000000,0.96540247,0.10085083,0.79000000,0.42857143,2
internal_blind,62404035,D3_TFIDF,5,,116360|WMA_d9d1651d1644e10c|143099|90975|WMA_02144819b34640d7,0.99958724;0.97030288;0.96283960;0.77914953;0.74800670,1.00000000,0.47226542,5,1.00000000,0.89197719,0.16383989,0.63000000,0.42857143,2
internal_blind,63097756,B0,5,,WMA_bb3d45afe155d316|59421|37978|117078|3852,0.99965870;0.99872500;0.99842656;0.99774903;0.99194455,1.00000000,0.41528077,5,0.60000000,0.99730077,0.14410862,0.30000000,1.00000000,0
internal_blind,63097756,MMR,5,0.60000000,WMA_bb3d45afe155d316|117078|151226|3852|102940,0.99965870;0.99774903;0.99194455;0.97479773;0.94601697,1.00000000,0.51006913,5,0.80000000,0.98203340,0.05536185,0.22833333,0.42857143,2
internal_blind,63097756,D3_TFIDF,5,,WMA_e0d29afe40eb1f56|33996|59421|37978|117078,0.99872500;0.99842656;0.99774903;0.99030650;0.97383040,1.00000000,0.45374257,5,0.60000000,0.99180750,0.17500731,0.40666667,0.42857143,2
internal_blind,63604594,B0,5,,WMA_85e8eefdc957edce|WMA_8a389ce2862d52a4|WMA_80bdcdfe19ebc4ea|WMA_34374bc1aa0dbe1b|2677,0.99991429;0.99987555;0.99966586;0.99193394;0.96242565,1.00000000,0.00000000,4,0.00000000,0.99076306,0.27305719,0.38333333,1.00000000,0
internal_blind,63604594,MMR,5,0.60000000,WMA_85e8eefdc957edce|WMA_f910eae7236855d1|WMA_34374bc1aa0dbe1b|4133|2677,0.99991429;0.99193394;0.96242565;0.95808923;0.93242973,1.00000000,0.00000000,5,0.00000000,0.96895857,0.12817102,0.19500000,0.42857143,2
internal_blind,63604594,D3_TFIDF,5,,WMA_85e8eefdc957edce|WMA_8a389ce2862d52a4|WMA_80bdcdfe19ebc4ea|WMA_34374bc1aa0dbe1b|2677,0.99991429;0.99987555;0.99966586;0.99193394;0.96242565,1.00000000,0.00000000,4,0.00000000,0.99076306,0.27305719,0.38333333,1.00000000,0
internal_blind,63710943,B0,5,,WMA_a3ab4031b24e738c|39669|117307|161722|23995,0.99476212;0.98939776;0.98551589;0.98551589;0.98511064,0.66666667,0.74579122,3,2.00000000,0.98806046,0.24460932,0.56666667,1.00000000,0
internal_blind,63710943,MMR,5,0.60000000,WMA_a3ab4031b24e738c|117307|23995|39669|WMA_6230c7353b0716b0,0.99476212;0.98939776;0.98551589;0.98511064;0.84933430,0.66666667,0.74579122,3,2.00000000,0.96082414,0.22726237,0.65000000,0.66666667,1
internal_blind,63710943,D3_TFIDF,5,,WMA_a3ab4031b24e738c|39669|117307|161722|23995,0.99476212;0.98939776;0.98551589;0.98551589;0.98511064,0.66666667,0.74579122,3,2.00000000,0.98806046,0.24460932,0.56666667,1.00000000,0
internal_blind,63732760,B0,5,,WMA_0c8b69d0a4f6d5ae|WMA_3535e0057422ab72|155923|39669|WMA_a4d65611e894a8a2,0.99837649;0.99827242;0.99396098;0.99340087;0.99173915,0.50000000,0.78449330,3,1.80000000,0.99514998,0.28022146,0.86666667,1.00000000,0
internal_blind,63732760,MMR,5,0.60000000,WMA_0c8b69d0a4f6d5ae|104401|129665|WMA_f8ae09a7c737b908|39669,0.99837649;0.99340087;0.98954695;0.97970212;0.97732455,0.75000000,0.54738937,4,1.20000000,0.98767020,0.03749396,0.55000000,0.25000000,3
internal_blind,63732760,D3_TFIDF,5,,WMA_3535e0057422ab72|WMA_0c8b69d0a4f6d5ae|WMA_f8ae09a7c737b908|104401|138971,0.99837649;0.99827242;0.98954695;0.97970212;0.97970212,0.75000000,0.38382188,4,1.00000000,0.98912002,0.14490373,0.50000000,0.25000000,3
internal_blind,63755291,B0,5,,WMA_1cb2ec5b8c759cbf|WMA_41b2d741608d05fb|WMA_9e177c9a2d0030be|62487|WMA_b20315d3dc547c1e,0.99973911;0.99926227;0.99852127;0.99488705;0.98909724,0.50000000,0.75620144,3,1.60000000,0.99630139,0.29039758,0.86666667,1.00000000,0
